,tweet_id,user_id,tweet_lang,tweet_time,source,tweet_text,quote_count,reply_count,retweet_count,tweet_favorite_count,hashtags,short_urls,expanded_urls,user_mentions,in_reply_to_user_id,in_reply_to_user_name,in_reply_to_status_id,retweet_id,retweet_user_id,retweet_user_name,quote_id,quote_user_id,quote_user_name
1373,1435726055151525888,495088791,en,2021-09-08 22:05:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wooooow a judge had to literally order the utilities shut off at a local restaurant that refused to follow covid sa… https://t.co/iNZKCDovBa,0,0,0,0,,https://t.co/iNZKCDovBa,https://twitter.com/i/web/status/1435726055151525888,,,,,,,,,,
1374,1435724668212764676,289586719,en,2021-09-08 22:00:10+00:00,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Innisfree Hotels requires COVID-19 vaccinations for all employees https://t.co/HwdYnTXotb #hotels #hospitality #lodging,0,0,0,0,hotels;hospitality;lodging,https://t.co/HwdYnTXotb,https://buff.ly/3yE2nwW,,,,,,,,,,
1375,1435721501467054081,18956495,en,2021-09-08 21:47:35+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",New Mexico may have seen its first ivermectin overdose death. Health Secretary David Scrase bluntly warned people a… https://t.co/ytDuZZyjDb,0,0,46,57,,https://t.co/ytDuZZyjDb,https://twitter.com/i/web/status/1435721501467054081,,,,,,,,,,
1376,1435721106426527745,576643989,en,2021-09-08 21:46:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ABQJournal @MgallagherMike This whole story just baffles me. How did the owners think this was going to play out?… https://t.co/mWbpuz4qGV,0,0,0,13,,https://t.co/mWbpuz4qGV,https://twitter.com/i/web/status/1435721106426527745,14385076;2149599679,14385076.0,ABQJournal,1.4356850857229476e+18,,,,,,
1377,1435719968075571203,17220423,en,2021-09-08 21:41:29+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","In addition to the deaths, the state reported 543 additional COVID-19 cases. As of Wednesday, New Mexico has report… https://t.co/12SSlFZDWc",0,0,2,3,,https://t.co/12SSlFZDWc,https://twitter.com/i/web/status/1435719968075571203,,,,,,,,,,
1378,1435719499777552387,6842112,en,2021-09-08 21:39:37+00:00,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>",394 individuals hospitalized in New Mexico for COVID-19. https://t.co/m8GeBKU1kM,0,0,0,5,,https://t.co/m8GeBKU1kM,https://www.koat.com/article/coronavirus-new-mexico-cases-covid-19/31401320?fbclid=IwAR2Q6gIQHZDapcisfSqC1aiCDPBth48cHBWaogVUjK2XYSRCnXatZRAMNxo,,,,,,,,,,
1379,1435718297522147332,172838339,en,2021-09-08 21:34:51+00:00,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",We at Outpost have our sights set on the new FALL 2021 season ahead &amp; R excited 2 share it all w/ you IN PERSON… https://t.co/4umz2coJx5,0,0,0,0,,https://t.co/4umz2coJx5,https://twitter.com/i/web/status/1435718297522147332,,,,,,,,,,
1380,1435717474280951812,15907432,en,2021-09-08 21:31:34+00:00,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","On Tuesday, New Mexico had 18 available ICU beds and hospitals were treating 388 COVID-19 patients, well below the… https://t.co/zYHPaHwZgL",0,0,0,2,,https://t.co/zYHPaHwZgL,https://twitter.com/i/web/status/1435717474280951812,,,,,,,,,,
1381,1435716016907042818,1912450934,en,2021-09-08 21:25:47+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Are Doctor’s Getting COVID Vaccines? https://t.co/TAbmHHhUZe via @YouTube,0,0,0,0,,https://t.co/TAbmHHhUZe,https://youtu.be/b9Chgh5CQcE,10228272,,,,,,,,,
1382,1435714378309976071,828479552372367360,en,2021-09-08 21:19:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@BrookeKeeton5 @B52Malmet Because it’s only a cold?
Because those r paid actors in the ICUs?
Because you and I will… https://t.co/ZdCVguGtqn",0,0,0,1,,https://t.co/ZdCVguGtqn,https://twitter.com/i/web/status/1435714378309976071,1315410717722447878;2876041031,1.315410717722448e+18,BrookeKeeton5,1.4356915169709015e+18,,,,,,
1383,1435714339437223940,16314953,en,2021-09-08 21:19:07+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@TheChrisGlass of course, all dependant on Florida and COVID. Took out trip insurance in case.",0,0,0,0,,,,14416404,14416404.0,TheChrisGlass,1.4357110375425925e+18,,,,,,
1384,1435713692520361985,1073002336669261825,en,2021-09-08 21:16:33+00:00,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",New Mexico State Fair discusses safety protocols during COVID-19 https://t.co/WCw5ptlf5L  #newmexico #albuquerque #abq,0,0,0,1,newmexico;albuquerque;abq,https://t.co/WCw5ptlf5L,https://zpr.io/wpHGJiWugiWi,,,,,,,,,,
1385,1435712601653010436,329962403,en,2021-09-08 21:12:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MollyJongFast Will all his followers family &amp; friends who choose to simply “de-worm” and then die from Covid call… https://t.co/bVbRmN7W8f,0,0,0,0,,https://t.co/bVbRmN7W8f,https://twitter.com/i/web/status/1435712601653010436,14298769,14298769.0,MollyJongFast,1.4355553750429245e+18,,,,,,
1386,1435711624766177280,93101050,en,2021-09-08 21:08:20+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MarshaBlackburn And your state chose Covid over kids. Which would be worse?
#MarshaMarshaMarsha",0,0,0,1,MarshaMarshaMarsha,,,278145569,278145569.0,MarshaBlackburn,1.4357085341052846e+18,,,,,,
1387,1435710464629960705,53207343,und,2021-09-08 21:03:43+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Ouhockey34 @RexChapman No:

https://t.co/l1sfNxNFI9",0,0,0,0,,https://t.co/l1sfNxNFI9,https://www.uab.edu/news/health/item/12230-uab-study-among-others-shows-masks-are-effective-in-preventing-spread-of-covid-19,587915872;324703658,587915872.0,Ouhockey34,1.4356994337363968e+18,,,,,,
1388,1435709260885737472,1431328973657673729,en,2021-09-08 20:58:56+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Well..F*CK... just found out I've been in contact with someone who tested positive for COVID..😒.. just had a test n… https://t.co/xuijvTN6eL,0,0,0,0,,https://t.co/xuijvTN6eL,https://twitter.com/i/web/status/1435709260885737472,,,,,,,,,,
1389,1435709178090196993,484734273,en,2021-09-08 20:58:36+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Well, we should hope that people understand the difference between COVID-19 treatments and a horse de-worming drug.… https://t.co/zTUV6MHHwn",0,0,0,0,,https://t.co/zTUV6MHHwn,https://twitter.com/i/web/status/1435709178090196993,,,,,,,,,,
1390,1435707154669862912,800767878051991556,en,2021-09-08 20:50:34+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The risk of COVID-19 transmission remains high, and people who are vulnerable should remain at home whenever possib… https://t.co/ZYztMne7n9",0,0,0,1,,https://t.co/ZYztMne7n9,https://twitter.com/i/web/status/1435707154669862912,,8.007678780519916e+17,CABQAir,1.4357071534619034e+18,,,,,,
1391,1435707153461903364,800767878051991556,en,2021-09-08 20:50:34+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",People who are at higher risk for respiratory issues from ozone are also more susceptible to infection &amp; severe hea… https://t.co/JMbCOyBR9s,0,0,0,0,,https://t.co/JMbCOyBR9s,https://twitter.com/i/web/status/1435707153461903364,,8.007678780519916e+17,CABQAir,1.435707151771525e+18,,,,,,
1392,1435705700609507330,16669580,en,2021-09-08 20:44:47+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","https://t.co/KTOEt3PMTC 
People like Dominique need to stop being ignored! #VaccineSideEffects #vaccinedeaths… https://t.co/GY8R9u3R4I",0,0,0,3,VaccineSideEffects;vaccinedeaths,https://t.co/KTOEt3PMTC;https://t.co/GY8R9u3R4I,https://childrenshealthdefense.org/defender/dominique-de-silva-covid-vaccine-injury-neurological/;https://twitter.com/i/web/status/1435705700609507330,,,,,,,,,,
1393,1435704921672798213,19114150,und,2021-09-08 20:41:42+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@edgardo_block https://t.co/leLrG0qpke,0,0,0,1,,https://t.co/leLrG0qpke,https://journalstar.com/lifestyles/health-med-fit/health/nebraskas-reporting-of-covid-19-data-takes-another-hit/article_14443b64-fe19-5516-b46e-a125920fa4ae.html,1327209978545975298,1.3272099785459753e+18,edgardo_block,1.435704173027287e+18,,,,,,
1394,1435704618239938560,1159847175787909121,en,2021-09-08 20:40:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@haussamen @NateSilver538 COVID is just so scary. We are cautious too, and I feel like it’s making me so untrusting of others. 😔",0,0,0,1,,,,19055721;16017475,19055721.0,haussamen,1.435703845775024e+18,,,,,,
1395,1435704061613989891,576617779,en,2021-09-08 20:38:17+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@bluemountnskies So paranoid. COVID is real, you fool.",0,0,0,1,,,,585968484,585968484.0,bluemountnskies,1.4356862968112292e+18,,,,,,
1396,1435702664940044297,14536067,en,2021-09-08 20:32:44+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Acting Sec. David Scrase says DOH does believe one person in NM has died from taking Ivermectin for treating COVID-… https://t.co/3J356MJ57Q,0,0,1,1,,https://t.co/3J356MJ57Q,https://twitter.com/i/web/status/1435702664940044297,,,,,,,,,,
1397,1435702427139801088,2974581,en,2021-09-08 20:31:47+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","My morning Web Comics ritual died a COVID-related death. 

At work; I'd get setup, open my Web Comics tab group, re… https://t.co/f7RIwLLB22",0,0,0,3,,https://t.co/f7RIwLLB22,https://twitter.com/i/web/status/1435702427139801088,,,,,,,,,,
1398,1435701964495470594,1159847175787909121,en,2021-09-08 20:29:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@tracypac COVID will turn out to be responsible for more deaths than we will ever know.,0,0,0,33,,,,477078600,477078600.0,tracypac,1.4356876643263652e+18,,,,,,
1399,1435701422574628866,3188871920,und,2021-09-08 20:27:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://t.co/kSsuEwN7Mx,0,0,1,5,,https://t.co/kSsuEwN7Mx,https://www.zerohedge.com/political/greenwald-aclu-prior-covid-denounced-mandates-and-coercive-measures-fight-pandemics,,,,,,,,,,
1400,1435697808531607553,709044484349173760,en,2021-09-08 20:13:26+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MayorKeller Then why risk people getting sick and possibly dying by not issuing a mandatory proof of vaccination o… https://t.co/LF0nwI3iQU,0,0,0,3,,https://t.co/LF0nwI3iQU,https://twitter.com/i/web/status/1435697808531607553,28675723,28675723.0,MayorKeller,1.4356918516384686e+18,,,,,,
1401,1435696637364424706,1394499804722384898,en,2021-09-08 20:08:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1/ In @USATODAY conservative hack Tarren Bragden of the Foundation for Government Accountability lauded the end of… https://t.co/tb0KdpmaDP,0,0,1,2,,https://t.co/tb0KdpmaDP,https://twitter.com/i/web/status/1435696637364424706,15754281,,,,,,,,,
1402,1435694435438772230,25782434,en,2021-09-08 20:00:01+00:00,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>","NM State Fair kicks off tomorrow!  Lots of questions about the Covid Policy, here it is just in case!  🤠👍 https://t.co/wzV1q3gTOE",0,0,0,0,,https://t.co/wzV1q3gTOE,https://statefair.exponm.com/p/covid-procedures,,,,,,,,,,
1403,1435693924807548937,1224806465723985920,en,2021-09-08 19:58:00+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","In an effort to make Maravilla - Una Noche Unidos as safe as possible, we are holding a rapid test event on Septemb… https://t.co/Y60QqwvBdt",0,0,0,1,,https://t.co/Y60QqwvBdt,https://twitter.com/i/web/status/1435693924807548937,,,,,,,,,,
1404,1435691851638468608,28675723,en,2021-09-08 19:49:45+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",We’re grateful that so many have stepped up to keep our city one of the healthiest in the southwest. It’s free and… https://t.co/KBQnHCKRry,0,0,9,62,,https://t.co/KBQnHCKRry,https://twitter.com/i/web/status/1435691851638468608,,,,,,,,,,
1405,1435691294463045633,168753712,en,2021-09-08 19:47:33+00:00,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",What to know before you go regarding COVID-19: you will need  1️⃣ Proof of completed vaccination series OR 2️⃣ Proo… https://t.co/77Vo7tcwJU,0,0,3,4,,https://t.co/77Vo7tcwJU,https://twitter.com/i/web/status/1435691294463045633,,,,,,,,,,
1406,1435691049783988225,1384606924935553029,en,2021-09-08 19:46:34+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@tonywal35476026 @lblomrn @mblehrhoff @hwinkler4real How many people get the flu vaccine? Did it prevent u from get… https://t.co/SH9VUI0I7a,0,0,0,1,,https://t.co/SH9VUI0I7a,https://twitter.com/i/web/status/1435691049783988225,3218830236;83699229;733039446547791872;248917209,3218830236.0,tonywal35476026,1.4352620899882926e+18,,,,,,
1407,1435690704915812353,168753712,en,2021-09-08 19:45:12+00:00,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",@ana042900 People eligible for the vaccine will need  1️⃣ Proof of completed vaccination series OR 2️⃣ Proof of a v… https://t.co/8FKiix98fO,0,0,0,1,,https://t.co/8FKiix98fO,https://twitter.com/i/web/status/1435690704915812353,1259630619987816449,1.2596306199878164e+18,ana042900,1.4350178209375355e+18,,,,,,
1408,1435688563069259779,2227134566,en,2021-09-08 19:36:41+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Woo Hoo! I just got my Covid Booster Shot! I am immunocompromised, so it was very important to get this. Get Vaxxed… https://t.co/Hc5jTo8lCw",0,0,0,1,,https://t.co/Hc5jTo8lCw,https://twitter.com/i/web/status/1435688563069259779,,,,,,,,,,
1409,1435685259245338626,860265492,en,2021-09-08 19:23:34+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The Case of the #COVIDiot Quarterbacks....

https://t.co/mLloMpUTxU",0,0,0,1,COVIDiot,https://t.co/mLloMpUTxU,https://www.aol.com/broncos-qbs-tried-fool-covid-154819630.html,,,,,,,,,,
1410,1435683213435813888,47692202,en,2021-09-08 19:15:26+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@duty2warn Please follow the outbreak of Covid in this school.,0,0,0,1,,,,879147821915615233,8.791478219156152e+17,duty2warn,1.4356599588934e+18,,,,,,
1411,1435682752473354240,31471274,en,2021-09-08 19:13:36+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Unemployment benefits ending won't push people to go back to jobs that aren't there &amp; put their family at risk of… https://t.co/o8ttjNQSsU",0,0,0,1,,https://t.co/o8ttjNQSsU,https://twitter.com/i/web/status/1435682752473354240,,31471274.0,NMPovertyLaw,1.4356827506111447e+18,,,,,,
1412,1435682059964592128,1335117961648959489,en,2021-09-08 19:10:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Ana_Is_Doodling @spencerschacht @KOB4 Hahaha. They violated the law. Yes the Health Department has legal authority… https://t.co/Qb1QkOYaTI,0,0,1,9,,https://t.co/Qb1QkOYaTI,https://twitter.com/i/web/status/1435682059964592128,19367402;783471796771098624;17220423,19367402.0,Ana_Is_Doodling,1.4356741248907674e+18,,,,,,
1413,1435681208671866881,242596452,en,2021-09-08 19:07:28+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@market_moron @KellDA @GregAbbott_TX Like Trump's plan to eradicate Covid -- just don't test. Voila, Covid is gone.",0,0,0,2,,,,2860676881;36196568;90651198,2860676881.0,market_moron,1.435678985904554e+18,,,,,,
1414,1435680591970770945,289586719,en,2021-09-08 19:05:01+00:00,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",AHLA: 67% of business travelers to reduce trips amid rising COVID-19 cases https://t.co/BUakJz2Sxl #hotels #hospitality #lodging,0,0,1,0,hotels;hospitality;lodging,https://t.co/BUakJz2Sxl,https://buff.ly/2WHg3Kv,,,,,,,,,,
1415,1435679159569768450,214545739,en,2021-09-08 18:59:19+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@edokeefe @ArdenFarhi People so busy denying Covid 19, stopping women's rights and pushing the Big Lie when do they have the time?",0,0,0,1,,,,16930125;22189918,16930125.0,edokeefe,1.4356778706182554e+18,,,,,,
1416,1435678153133985792,1220034889879187456,en,2021-09-08 18:55:19+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@parsonsfolly @BernieDogs4 Death is not the only poor outcome. Millions disabled with long covid; all ages.,0,0,0,5,,,,142681089;1192096620663496704,142681089.0,parsonsfolly,1.4353617054381957e+18,,,,,,
1417,1435677905128853504,32951670,en,2021-09-08 18:54:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@cbouzy Covid’s response… https://t.co/xPsahXuhSw,0,0,0,0,,,,2502466327,2502466327.0,cbouzy,1.43441353321574e+18,,,,,,
1418,1435674733295460355,3253620674,en,2021-09-08 18:41:44+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","https://t.co/E9g3DmU7vp At first, this seems straight-forward, but this doofus hardliner doesn't seem to know you m… https://t.co/4iQxl5N23Z",0,0,0,0,,https://t.co/E9g3DmU7vp;https://t.co/4iQxl5N23Z,https://abovethelaw.com/2021/09/federal-judge-sarcastically-congratulates-unmasked-lawyers-says-theyre-to-blame-if-they-get-covid/?utm_campaign=Above%20the%20Law%20Daily&utm_medium=email&_hsmi=157189152&_hsenc=p2ANqtz--SkmDX6U5x3IPqc_-FBCTUE754ZujIYXB9gXBFujvd7QabkYcuoldwXStP08JlPBHt8-XsRD0DcxbKrYW6wsxKlRhfcg&utm_content=157189152&utm_source=hs_email&rf=1;https://twitter.com/i/web/status/1435674733295460355,,,,,,,,,,
1419,1435673834636578820,6842112,en,2021-09-08 18:38:10+00:00,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","6 members of one family have breakthrough COVID-19 infections, say they're glad they're vaccinated https://t.co/8KiRrdllz0",0,0,1,2,,https://t.co/8KiRrdllz0,https://www.koat.com/article/6-members-of-one-family-have-breakthrough-infections/37515531?utm_campaign=snd-autopilot,,,,,,,,,,
1420,1435672795502071808,214545739,en,2021-09-08 18:34:02+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DanRather @iamLucretiaMott They don't believe in Covid 19 or vaccines, but they clearly believe in hospitals, you… https://t.co/u8OLqqXx49",0,0,0,1,,https://t.co/u8OLqqXx49,https://twitter.com/i/web/status/1435672795502071808,36711022;37270422,36711022.0,DanRather,1.4356182322331935e+18,,,,,,
1421,1435672564962107394,211785412,es,2021-09-08 18:33:07+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Tener tanto sueño que al dormirte una siesta te levantas pensando que tienes covid"" es mi pasión",0,0,1,0,,,,,,,,,,,,,
1422,1435671300618395653,1912450934,en,2021-09-08 18:28:06+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The BIGGEST Disbelief about IVERMECTIN and COVID https://t.co/ff1JtYwNe1 via @YouTube,0,0,0,0,,https://t.co/ff1JtYwNe1,https://youtu.be/1bFguCdJfLA,10228272,,,,,,,,,
1423,1435670937265795073,16669580,en,2021-09-08 18:26:39+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I find it interesting that NM is one of the highest vaxxed states but yet our COVID cases are soaring.  Stop blamin… https://t.co/2sxTDTfhqy New Mexico health secretaries provide COVID-19 update Wednesday https://t.co/irO79BAhoY,0,0,0,0,,https://t.co/2sxTDTfhqy;https://t.co/irO79BAhoY,https://twitter.com/i/web/status/1435670937265795073;https://trib.al/62Zz9HF,,,,,,,,1.435649324940157e+18,16957784.0,krqe
1424,1435669904548454402,3395465234,und,2021-09-08 18:22:33+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://t.co/wa7VAKxFpL,0,0,0,0,,https://t.co/wa7VAKxFpL,https://www.chicago.gov/city/en/sites/covid-19/home/emergency-travel-order.html,,3395465234.0,simiandask,1.4356688549407252e+18,,,,,,
1425,1435667831295774726,846285259,en,2021-09-08 18:14:19+00:00,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SFPS COVID-19 update.

Click the link below to view the full release.

https://t.co/hjK7i3zLFK https://t.co/0PkTpc4LX9",0,0,0,2,,https://t.co/hjK7i3zLFK,http://ow.ly/maPv50G6tLB,,,,,,,,,,
1426,1435666380595027970,108839141,en,2021-09-08 18:08:33+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Protectionism imperils development of future COVID-19 vaccines https://t.co/PxozznYyKr,0,0,0,0,,https://t.co/PxozznYyKr,http://sbne.ws/r/HTs1,,,,,,,,,,
1427,1435665286833704962,1305600839285833729,und,2021-09-08 18:04:12+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://t.co/tgUk7ru6N3,0,0,0,1,,https://t.co/tgUk7ru6N3,https://ladailypost.com/scenes-from-lanl-workers-protesting-covid-vaccine-mandate/,,,,,,,,,,
1428,1435664231370612736,1269032118534823937,es,2021-09-08 18:00:00+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","¿Qué nos pueden decir los Registros electrónicos de salud de la #COVID19? Al estudiarlos, los científicos podrían e… https://t.co/EqriYXFYjT",0,0,0,1,COVID19,https://t.co/EqriYXFYjT,https://twitter.com/i/web/status/1435664231370612736,,,,,,,,,,
1429,1435664229911179275,2259882300,es,2021-09-08 18:00:00+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","¿Qué nos pueden decir los Registros electrónicos de salud de la #COVID19? Al estudiarlos, los científicos podrían e… https://t.co/qJhSF1Z9eC",0,0,0,1,COVID19,https://t.co/qJhSF1Z9eC,https://twitter.com/i/web/status/1435664229911179275,,,,,,,,,,
1430,1435663162888663044,435300623,en,2021-09-08 17:55:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We keep getting so many young people that are COVID cases and it’s so concerning…,0,0,0,0,,,,,,,,,,,,,
1431,1435662885401686020,48124360,en,2021-09-08 17:54:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@duty2warn Covid is not done until everyone is vaccinated! #PleaseGetVaccinated to protect the vulnerable❤️.… https://t.co/Iskl06sZg4,0,0,0,0,PleaseGetVaccinated,https://t.co/Iskl06sZg4,https://twitter.com/i/web/status/1435662885401686020,879147821915615233,8.791478219156152e+17,duty2warn,1.4355790904809021e+18,,,,,,
1432,1435662870881214467,2723955493,en,2021-09-08 17:54:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@RandoxOfficial £100 of COVID tests, over 2 weeks and no results. You are a joke! I’m guessing no refunds?? Which T… https://t.co/bFsoOVcWEV",0,0,0,0,,https://t.co/bFsoOVcWEV,https://twitter.com/i/web/status/1435662870881214467,65074008,65074008.0,RandoxOfficial,,,,,,,
1433,1435662473558958080,1070427219594481666,en,2021-09-08 17:53:01+00:00,"<a href=""https://fanbooster.com"" rel=""nofollow"">Fanbooster by Traject</a>",Efforts grow to stamp out use of parasite drug for COVID-19 https://t.co/86CtO4jqEd,0,0,0,4,,https://t.co/86CtO4jqEd,https://qoo.ly/3dyqze,,,,,,,,,,
1434,1435658439485628419,1430675758855475204,en,2021-09-08 17:36:59+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","My Five ""Cs"" two-fold plan to save #Albuquerque:

#Commerce
#Covid
#City
#Crime
#Corruption

Rinse. Repeat… https://t.co/BZjMzKJDO7",0,0,1,2,Albuquerque;Commerce;Covid;City;Crime;Corruption,https://t.co/BZjMzKJDO7,https://twitter.com/i/web/status/1435658439485628419,,,,,,,,,,
1435,1435657756640436224,277159248,en,2021-09-08 17:34:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@AaronParnas @GerriSimon 13 Staffers dead of Covid.,0,0,1,3,,,,3103505578;625772568,3103505578.0,AaronParnas,1.4356391198335468e+18,,,,,,
1436,1435657637660696577,319875129,en,2021-09-08 17:33:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",On 8/26 I offered a job to a young man in Dallas. Friday I followed up with him as he hadn’t completed the required… https://t.co/Y8m8KkJVWY,0,0,1,2,,https://t.co/Y8m8KkJVWY,https://twitter.com/i/web/status/1435657637660696577,,,,,,,,,,
1437,1435656776993710084,15907432,en,2021-09-08 17:30:23+00:00,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",COVID-19 booster shots may be coming for at least some Americans but already the Biden administration is being forc… https://t.co/UwxVtrpwcW,0,0,0,2,,https://t.co/UwxVtrpwcW,https://twitter.com/i/web/status/1435656776993710084,,,,,,,,,,
1438,1435655446451220483,123052268,en,2021-09-08 17:25:06+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I know I just keep Tweeting about #covid these days. Working in a small rural hospital in #TAOS this is honestly wh… https://t.co/bfy3ELRH5z,0,0,0,2,covid;TAOS,https://t.co/bfy3ELRH5z,https://twitter.com/i/web/status/1435655446451220483,,,,,,,,,,
1439,1435654727211962368,489812586,en,2021-09-08 17:22:14+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ABQLive The wine festival was very uncomfortable without the large tents that they have always had. It doesn't mak… https://t.co/5647IajD7e,0,0,0,0,,https://t.co/5647IajD7e,https://twitter.com/i/web/status/1435654727211962368,274148750,274148750.0,ABQLive,1.433092999676838e+18,,,,,,
1440,1435654659008458755,983872069,en,2021-09-08 17:21:58+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#NM State Police officers have been on the front lines during the COVID-19 pandemic, but the agency's recent 57% va… https://t.co/81xNYHCNAm",0,0,5,6,NM,https://t.co/81xNYHCNAm,https://twitter.com/i/web/status/1435654659008458755,,,,,,,,,,
